,Year,Ceftazidim,Ciprofloxacin,Gentamicin
24810,2019,24.0,30.0,22.0
24811,2019,28.0,30.0,24.0
24812,2019,26.0,33.0,25.0
24813,2019,26.0,36.0,24.0
24814,2019,22.0,32.0,23.0
24815,2019,25.0,31.0,23.0
24816,2019,27.0,29.0,23.0
24817,2019,28.0,36.0,23.0
24818,2019,27.0,33.0,24.0
24819,2019,23.0,6.0,22.0
24820,2019,25.0,32.0,22.0
24821,2019,25.0,30.0,22.0
24822,2019,26.0,32.0,20.0
24823,2019,25.0,35.0,22.0
24824,2019,25.0,34.0,21.0
24825,2019,28.0,31.0,23.0
24826,2019,27.0,31.0,22.0
24827,2019,27.0,37.0,22.0
24828,2019,22.0,28.0,21.0
24829,2019,26.0,28.0,22.0
24830,2019,18.0,6.0,6.0
24831,2019,26.0,30.0,22.0
24832,2019,27.0,33.0,24.0
24833,2019,25.0,35.0,22.0
24834,2019,23.0,31.0,22.0
24835,2019,28.0,26.0,24.0
24836,2019,25.0,31.0,20.0
24837,2019,26.0,33.0,25.0
24838,2019,26.0,32.0,23.0
24839,2019,32.0,32.0,22.0
24840,2019,25.0,36.0,6.0
24841,2019,25.0,25.0,22.0
24842,2019,26.0,35.0,22.0
24843,2019,27.0,34.0,23.0
24844,2019,26.0,35.0,23.0
24845,2019,28.0,6.0,24.0
24846,2019,24.0,28.0,23.0
24847,2019,26.0,34.0,22.0
24848,2019,25.0,30.0,22.0
24849,2019,27.0,32.0,23.0
24850,2019,26.0,35.0,23.0
24851,2019,27.0,26.0,23.0
24852,2019,18.0,35.0,23.0
24853,2019,26.0,36.0,24.0
24854,2019,15.0,23.0,23.0
24855,2019,25.0,23.0,23.0
24856,2019,29.0,36.0,24.0
24857,2019,23.0,34.0,23.0
24858,2019,28.0,34.0,23.0
24859,2019,28.0,34.0,25.0
24860,2019,27.0,36.0,23.0
24861,2019,25.0,28.0,22.0
24862,2019,28.0,35.0,24.0
24863,2019,28.0,34.0,23.0
24864,2019,24.0,29.0,21.0
24865,2019,14.0,25.0,6.0
24866,2019,24.0,34.0,22.0
24867,2019,26.0,33.0,19.0
24868,2019,26.0,34.0,22.0
24869,2019,21.0,32.0,22.0
24870,2019,28.0,28.0,21.0
24871,2019,27.0,33.0,22.0
24872,2019,26.0,26.0,21.0
24873,2019,26.0,26.0,21.0
24874,2019,24.0,34.0,20.0
24875,2019,26.0,33.0,21.0
24876,2019,24.0,23.0,20.0
24877,2019,25.0,27.0,20.0
24878,2019,23.0,20.0,22.0
24879,2019,24.0,28.0,24.0
24880,2019,25.0,34.0,24.0
24881,2019,24.0,33.0,21.0
24882,2019,25.0,34.0,22.0
24883,2019,23.0,29.0,21.0
24884,2019,25.0,32.0,23.0
24885,2019,25.0,25.0,20.0
24886,2019,25.0,32.0,24.0
24887,2019,15.0,6.0,9.0
24888,2019,32.0,38.0,28.0
24889,2019,26.0,34.0,22.0
24890,2019,28.0,27.0,26.0
24891,2019,28.0,27.0,26.0
24892,2019,25.0,33.0,20.0
24893,2019,26.0,32.0,20.0
24894,2019,25.0,24.0,21.0
24895,2019,23.0,34.0,23.0
24896,2019,17.0,6.0,22.0
24897,2019,25.0,30.0,21.0
24898,2019,23.0,28.0,21.0
24899,2019,19.0,32.0,22.0
24900,2019,27.0,26.0,20.0
24901,2019,22.0,27.0,21.0
24902,2019,25.0,27.0,21.0
24903,2019,25.0,26.0,23.0
24904,2019,25.0,26.0,23.0
24905,2019,19.0,25.0,22.0
24906,2019,27.0,29.0,24.0
24907,2019,23.0,33.0,22.0
24908,2019,25.0,26.0,23.0
24909,2019,20.0,6.0,24.0
24910,2019,24.0,29.0,23.0
24911,2019,24.0,29.0,23.0
24912,2019,25.0,34.0,23.0
24913,2019,27.0,34.0,22.0
24914,2019,26.0,34.0,23.0
24915,2019,26.0,30.0,22.0
24916,2019,28.0,30.0,25.0
24917,2019,25.0,31.0,21.0
24918,2019,27.0,30.0,24.0
24919,2019,22.0,12.0,24.0
24920,2019,25.0,26.0,24.0
24921,2019,23.0,6.0,6.0
24922,2019,22.0,30.0,22.0
24923,2019,24.0,32.0,22.0
24924,2019,28.0,36.0,24.0
24925,2019,26.0,28.0,23.0
24926,2019,28.0,33.0,24.0
24927,2019,25.0,6.0,21.0
24928,2019,25.0,31.0,21.0
24929,2019,25.0,31.0,21.0
24930,2019,27.0,28.0,23.0
24931,2019,27.0,32.0,21.0
24932,2019,24.0,32.0,22.0
24933,2019,27.0,33.0,22.0
24934,2019,25.0,32.0,22.0
24935,2019,27.0,29.0,22.0
24936,2019,26.0,31.0,25.0
24937,2019,24.0,33.0,21.0
24938,2019,24.0,33.0,21.0
24939,2019,27.0,29.0,20.0
24940,2019,26.0,28.0,20.0
24941,2019,24.0,29.0,22.0
24942,2019,25.0,34.0,22.0
24943,2019,25.0,34.0,22.0
24944,2019,25.0,27.0,22.0
24945,2019,26.0,32.0,22.0
24946,2019,6.0,25.0,6.0
24947,2019,26.0,31.0,22.0
24948,2019,22.0,30.0,22.0
24949,2019,25.0,29.0,22.0
24950,2019,25.0,32.0,22.0
24951,2019,23.0,30.0,22.0
24952,2019,23.0,32.0,22.0
24953,2019,26.0,6.0,6.0
24954,2019,24.0,6.0,6.0
24955,2019,26.0,36.0,24.0
24956,2019,27.0,11.0,22.0
24957,2019,25.0,32.0,23.0
24958,2019,25.0,32.0,23.0
24959,2019,27.0,32.0,23.0
24960,2019,25.0,30.0,22.0
24961,2019,26.0,29.0,22.0
24962,2019,24.0,30.0,25.0
24963,2019,23.0,33.0,23.0
24964,2019,26.0,33.0,24.0
24965,2019,26.0,33.0,24.0
24966,2019,27.0,30.0,22.0
24967,2019,26.0,32.0,21.0
24968,2019,25.0,28.0,21.0
24969,2019,19.0,28.0,20.0
24970,2019,23.0,28.0,21.0
24971,2019,16.0,22.0,24.0
24972,2019,28.0,28.0,23.0
24973,2019,26.0,6.0,22.0
24974,2019,26.0,31.0,24.0
24975,2019,27.0,31.0,22.0
24976,2019,27.0,31.0,22.0
24977,2019,24.0,31.0,21.0
24978,2019,25.0,34.0,22.0
24979,2019,15.0,6.0,20.0
24980,2019,15.0,6.0,7.0
24981,2019,25.0,24.0,6.0
24982,2019,25.0,27.0,23.0
24983,2019,23.0,30.0,22.0
24984,2019,26.0,35.0,20.0
24985,2019,26.0,31.0,23.0
24986,2019,29.0,27.0,24.0
24987,2019,27.0,34.0,22.0
24988,2019,26.0,32.0,23.0
24989,2019,28.0,33.0,24.0
24990,2019,26.0,33.0,25.0
24991,2019,27.0,35.0,22.0
24992,2019,24.0,32.0,21.0
24993,2019,25.0,6.0,22.0
24994,2019,26.0,33.0,22.0
24995,2019,23.0,28.0,19.0
24996,2019,15.0,22.0,6.0
24997,2019,27.0,34.0,23.0
24998,2019,30.0,36.0,23.0
24999,2019,27.0,34.0,23.0
25000,2019,27.0,36.0,23.0
25001,2019,24.0,36.0,22.0
25002,2019,27.0,33.0,7.0
25003,2019,26.0,34.0,21.0
25004,2019,25.0,30.0,24.0
25005,2019,25.0,36.0,22.0
25006,2019,28.0,36.0,22.0
25007,2019,26.0,6.0,22.0
25008,2019,28.0,36.0,23.0
25009,2019,27.0,36.0,23.0
25010,2019,24.0,35.0,22.0
25011,2019,27.0,36.0,24.0
25012,2019,26.0,24.0,25.0
25013,2019,22.0,25.0,20.0
25014,2019,24.0,32.0,21.0
25015,2019,25.0,30.0,22.0
25016,2019,25.0,35.0,23.0
25017,2019,25.0,32.0,24.0
25018,2019,27.0,29.0,23.0
25019,2019,27.0,30.0,23.0
25020,2019,24.0,35.0,24.0
25021,2019,26.0,6.0,23.0
25022,2019,26.0,36.0,26.0
25023,2019,26.0,32.0,23.0
25024,2019,27.0,32.0,23.0
25025,2019,26.0,32.0,22.0
25026,2019,26.0,32.0,22.0
25027,2019,24.0,6.0,22.0
25028,2019,27.0,27.0,25.0
25029,2019,27.0,33.0,23.0
25030,2019,24.0,33.0,6.0
25031,2019,26.0,34.0,23.0
25032,2019,25.0,6.0,23.0
25033,2019,28.0,33.0,23.0
25034,2019,26.0,31.0,26.0
25035,2019,27.0,27.0,8.0
25036,2019,20.0,28.0,24.0
25037,2019,26.0,29.0,23.0
25038,2019,33.0,9.0,28.0
25039,2019,27.0,34.0,25.0
25040,2019,26.0,32.0,24.0
25041,2019,26.0,35.0,24.0
25042,2019,26.0,28.0,24.0
25043,2019,27.0,34.0,23.0
25044,2019,28.0,38.0,21.0
25045,2019,26.0,32.0,24.0
25046,2019,24.0,38.0,20.0
25047,2019,25.0,27.0,24.0
25048,2019,28.0,8.0,6.0
25049,2019,25.0,32.0,21.0
25050,2019,24.0,33.0,21.0
25051,2019,27.0,8.0,6.0
25052,2019,27.0,35.0,23.0
25053,2019,28.0,29.0,23.0
25054,2019,30.0,34.0,23.0
25055,2019,26.0,30.0,22.0
25056,2019,26.0,27.0,8.0
25057,2019,27.0,30.0,25.0
25058,2019,28.0,34.0,24.0
25059,2019,26.0,35.0,24.0
25060,2019,26.0,30.0,25.0
25061,2019,27.0,36.0,21.0
25062,2019,25.0,24.0,24.0
25063,2019,28.0,35.0,24.0
25064,2019,27.0,38.0,23.0
25065,2019,26.0,34.0,25.0
25066,2019,25.0,34.0,24.0
25067,2019,25.0,35.0,23.0
25068,2019,26.0,34.0,22.0
25069,2019,26.0,33.0,22.0
25070,2019,27.0,34.0,22.0
25071,2019,25.0,6.0,21.0
25072,2019,26.0,34.0,23.0
25073,2019,26.0,39.0,25.0
25074,2019,26.0,33.0,25.0
25075,2019,22.0,6.0,7.0
25076,2019,27.0,30.0,24.0
25077,2019,27.0,35.0,24.0
25078,2019,25.0,30.0,24.0
25079,2019,24.0,6.0,20.0
25080,2019,28.0,31.0,25.0
25081,2019,26.0,34.0,23.0
25082,2019,26.0,35.0,23.0
25083,2019,26.0,38.0,24.0
25084,2019,26.0,30.0,22.0
25085,2019,12.0,6.0,10.0
25086,2019,22.0,30.0,22.0
25087,2019,28.0,28.0,22.0
25088,2019,26.0,31.0,22.0
25089,2019,26.0,35.0,20.0
25090,2019,25.0,30.0,22.0
25091,2019,25.0,30.0,22.0
25092,2019,26.0,31.0,20.0
25093,2019,26.0,30.0,24.0
25094,2019,28.0,28.0,23.0
25095,2019,25.0,6.0,20.0
25096,2019,28.0,26.0,23.0
25097,2019,25.0,25.0,23.0
25098,2019,25.0,27.0,21.0
25099,2019,10.0,11.0,22.0
25100,2019,25.0,31.0,21.0
25101,2019,12.0,6.0,10.0
25102,2019,25.0,28.0,21.0
25103,2019,25.0,28.0,21.0
25104,2019,28.0,30.0,24.0
25105,2019,28.0,30.0,24.0
25106,2019,26.0,34.0,20.0
25107,2019,26.0,29.0,22.0
25108,2019,12.0,28.0,22.0
25109,2019,11.0,6.0,20.0
25110,2019,13.0,26.0,22.0
25111,2019,24.0,28.0,23.0
25112,2019,22.0,29.0,21.0
25113,2019,24.0,34.0,24.0
25114,2019,24.0,34.0,24.0
25115,2019,26.0,36.0,24.0
25116,2019,27.0,33.0,22.0
25117,2019,26.0,32.0,22.0
25118,2019,28.0,26.0,21.0
25119,2019,20.0,21.0,13.0
25120,2019,26.0,28.0,22.0
25121,2019,6.0,6.0,6.0
25122,2019,24.0,30.0,20.0
25123,2019,26.0,29.0,19.0
25124,2019,26.0,34.0,26.0
25125,2019,26.0,34.0,23.0
25126,2019,22.0,29.0,19.0
25127,2019,26.0,25.0,6.0
25128,2019,14.0,26.0,22.0
25129,2019,25.0,30.0,22.0
25130,2019,26.0,30.0,24.0
25131,2019,25.0,30.0,21.0
25132,2019,16.0,6.0,8.0
25133,2019,24.0,27.0,21.0
25134,2019,25.0,28.0,21.0
25135,2019,25.0,28.0,23.0
25136,2019,18.0,11.0,6.0
25137,2019,22.0,36.0,23.0
25138,2019,26.0,31.0,20.0
25139,2019,27.0,29.0,19.0
25140,2019,25.0,27.0,18.0
25141,2019,25.0,30.0,19.0
25142,2019,27.0,29.0,20.0
25143,2019,27.0,31.0,19.0
25144,2019,30.0,33.0,20.0
25145,2019,28.0,25.0,6.0
25146,2019,27.0,33.0,20.0
25147,2019,27.0,32.0,18.0
25148,2019,27.0,34.0,19.0
25149,2019,28.0,33.0,21.0
25150,2019,27.0,32.0,19.0
25151,2019,26.0,27.0,24.0
25152,2019,26.0,33.0,21.0
25153,2019,27.0,32.0,21.0
25154,2019,29.0,30.0,19.0
25155,2019,28.0,30.0,20.0
25156,2019,26.0,32.0,19.0
25157,2019,26.0,30.0,20.0
25158,2019,6.0,6.0,8.0
25159,2019,26.0,30.0,18.0
25160,2019,17.0,6.0,20.0
25161,2019,24.0,34.0,19.0
25162,2019,28.0,30.0,18.0
25163,2019,26.0,30.0,18.0
25164,2019,29.0,34.0,22.0
25165,2019,25.0,32.0,19.0
25166,2019,25.0,31.0,18.0
25167,2019,28.0,31.0,20.0
25168,2019,28.0,32.0,19.0
25169,2019,28.0,30.0,19.0
25170,2019,25.0,30.0,19.0
25171,2019,27.0,32.0,19.0
25172,2019,25.0,31.0,18.0
25173,2019,26.0,27.0,18.0
25174,2019,27.0,25.0,18.0
25175,2019,33.0,40.0,19.0
25176,2019,28.0,26.0,19.0
25177,2019,17.0,6.0,19.0
25178,2019,30.0,32.0,21.0
25179,2019,25.0,32.0,16.0
25180,2019,30.0,33.0,18.0
25181,2019,29.0,32.0,22.0
25182,2019,25.0,29.0,18.0
25183,2019,25.0,33.0,21.0
25184,2019,29.0,33.0,20.0
25185,2019,26.0,6.0,19.0
25186,2019,24.0,22.0,18.0
25187,2019,27.0,34.0,20.0
25188,2019,25.0,31.0,20.0
25189,2019,26.0,6.0,19.0
25190,2019,28.0,27.0,20.0
25191,2019,26.0,31.0,20.0
25192,2019,28.0,33.0,21.0
25193,2019,27.0,26.0,20.0
25194,2019,22.0,30.0,19.0
25195,2019,24.0,23.0,20.0
25196,2019,26.0,31.0,19.0
25197,2019,21.0,30.0,20.0
25198,2019,23.0,23.0,18.0
25199,2019,31.0,33.0,18.0
25200,2019,27.0,6.0,6.0
25201,2019,26.0,30.0,20.0
25202,2019,6.0,6.0,6.0
25203,2019,27.0,28.0,18.0
25204,2019,28.0,28.0,20.0
25205,2019,23.0,23.0,17.0
25206,2019,25.0,30.0,19.0
25207,2019,26.0,31.0,19.0
25208,2019,23.0,31.0,19.0
25209,2019,12.0,35.0,20.0
25210,2019,26.0,34.0,18.0
25211,2019,30.0,40.0,23.0
25212,2019,29.0,33.0,21.0
25213,2019,28.0,33.0,21.0
25214,2019,22.0,31.0,20.0
25215,2019,26.0,31.0,20.0
25216,2019,27.0,29.0,19.0
25217,2019,14.0,6.0,9.0
25218,2019,25.0,30.0,20.0
25219,2019,27.0,33.0,20.0
25220,2019,27.0,33.0,19.0
25221,2019,28.0,32.0,22.0
25222,2019,30.0,36.0,21.0
25223,2019,6.0,6.0,17.0
25224,2019,26.0,35.0,19.0
25225,2019,26.0,30.0,19.0
25226,2019,26.0,32.0,19.0
25227,2019,26.0,34.0,21.0
25228,2019,28.0,31.0,21.0
25229,2019,25.0,12.0,18.0
25230,2019,26.0,30.0,19.0
25231,2019,9.0,6.0,19.0
25232,2019,28.0,32.0,20.0
25233,2019,27.0,33.0,19.0
25234,2019,26.0,25.0,20.0
25235,2019,27.0,24.0,6.0
25236,2019,29.0,33.0,21.0
25237,2019,20.0,10.0,9.0
25238,2019,25.0,30.0,18.0
25239,2019,27.0,34.0,20.0
25240,2019,10.0,19.0,6.0
25241,2019,25.0,31.0,21.0
25242,2019,28.0,33.0,20.0
25243,2019,14.0,6.0,19.0
25244,2019,25.0,31.0,20.0
25245,2019,27.0,31.0,20.0
25246,2019,28.0,6.0,6.0
25247,2019,28.0,32.0,20.0
25248,2019,26.0,33.0,20.0
25249,2019,26.0,24.0,19.0
25250,2019,26.0,29.0,18.0
25251,2019,6.0,6.0,6.0
25252,2019,28.0,35.0,20.0
25253,2019,27.0,32.0,20.0
25254,2019,24.0,30.0,19.0
25255,2019,27.0,32.0,19.0
25256,2019,26.0,31.0,19.0
25257,2019,17.0,22.0,17.0
25258,2019,29.0,26.0,19.0
25259,2019,26.0,32.0,19.0
25260,2019,29.0,37.0,20.0
25261,2019,25.0,29.0,19.0
25262,2019,25.0,33.0,19.0
25263,2019,28.0,35.0,20.0
25264,2019,26.0,28.0,19.0
25265,2019,27.0,33.0,18.0
25266,2019,27.0,33.0,18.0
25267,2019,27.0,30.0,23.0
25268,2019,30.0,39.0,25.0
25269,2019,28.0,36.0,26.0
25270,2019,25.0,35.0,23.0
25271,2019,13.0,6.0,24.0
25272,2019,26.0,28.0,24.0
25273,2019,28.0,32.0,25.0
25274,2019,30.0,37.0,25.0
25275,2019,27.0,36.0,25.0
25276,2019,27.0,28.0,24.0
25277,2019,27.0,6.0,22.0
25278,2019,29.0,35.0,23.0
25279,2019,25.0,27.0,25.0
25280,2019,29.0,10.0,25.0
25281,2019,26.0,32.0,25.0
25282,2019,28.0,30.0,24.0
25283,2019,29.0,39.0,25.0
25284,2019,29.0,38.0,25.0
25285,2019,26.0,31.0,23.0
25286,2019,33.0,39.0,24.0
25287,2019,25.0,34.0,23.0
25288,2019,17.0,6.0,22.0
25289,2019,28.0,29.0,24.0
25290,2019,19.0,6.0,19.0
25291,2019,25.0,30.0,24.0
25292,2019,27.0,30.0,22.0
25293,2019,26.0,29.0,19.0
25294,2019,27.0,27.0,19.0
25295,2019,25.0,31.0,24.0
25296,2019,27.0,35.0,24.0
25297,2019,28.0,32.0,19.0
25298,2019,24.0,32.0,23.0
25299,2019,29.0,33.0,19.0
25300,2019,26.0,35.0,21.0
25301,2019,26.0,30.0,23.0
25302,2019,26.0,33.0,18.0
25303,2019,27.0,31.0,19.0
25304,2019,25.0,22.0,24.0
25305,2019,27.0,32.0,21.0
25306,2019,27.0,34.0,19.0
25307,2019,22.0,33.0,23.0
25308,2019,25.0,29.0,23.0
25309,2019,32.0,42.0,29.0
25310,2019,31.0,36.0,25.0
25311,2019,29.0,32.0,23.0
25312,2019,26.0,33.0,23.0
25313,2019,26.0,27.0,22.0
25314,2019,12.0,6.0,6.0
25315,2019,26.0,30.0,19.0
25316,2019,26.0,35.0,24.0
25317,2019,27.0,29.0,18.0
25318,2019,26.0,32.0,23.0
25319,2019,27.0,31.0,19.0
25320,2019,29.0,39.0,24.0
25321,2019,28.0,36.0,22.0
25322,2019,24.0,6.0,23.0
25323,2019,22.0,25.0,24.0
25324,2019,28.0,26.0,21.0
25325,2019,24.0,31.0,21.0
25326,2019,29.0,35.0,25.0
25327,2019,24.0,6.0,23.0
25328,2019,27.0,37.0,22.0
25329,2019,30.0,34.0,25.0
25330,2019,30.0,38.0,24.0
25331,2019,26.0,29.0,23.0
25332,2019,10.0,23.0,23.0
25333,2019,27.0,33.0,24.0
25334,2019,27.0,35.0,22.0
25335,2019,27.0,28.0,23.0
25336,2019,28.0,35.0,24.0
25337,2019,27.0,6.0,22.0
25338,2019,24.0,31.0,21.0
25339,2019,11.0,7.0,23.0
25340,2019,24.0,27.0,23.0
25341,2019,25.0,38.0,24.0
25342,2019,26.0,35.0,7.0
25343,2019,28.0,33.0,23.0
25344,2019,27.0,29.0,23.0
25345,2019,28.0,6.0,7.0
25346,2019,25.0,35.0,23.0
25347,2019,28.0,36.0,25.0
25348,2019,9.0,27.0,9.0
25349,2019,28.0,38.0,25.0
25350,2019,25.0,31.0,21.0
25351,2019,24.0,6.0,22.0
25352,2019,25.0,31.0,6.0
25353,2019,25.0,27.0,22.0
25354,2019,26.0,33.0,22.0
25355,2019,26.0,30.0,23.0
25356,2019,24.0,33.0,22.0
25357,2019,23.0,32.0,23.0
25358,2019,25.0,30.0,22.0
25359,2019,28.0,37.0,23.0
25360,2019,12.0,6.0,18.0
25361,2019,24.0,28.0,22.0
25362,2019,23.0,32.0,21.0
25363,2019,14.0,18.0,22.0
25364,2019,26.0,30.0,22.0
25365,2019,21.0,29.0,23.0
25366,2019,25.0,27.0,19.0
25367,2019,25.0,28.0,21.0
25368,2019,27.0,38.0,25.0
25369,2019,26.0,6.0,6.0
25370,2019,24.0,28.0,21.0
25371,2019,24.0,33.0,21.0
25372,2019,25.0,35.0,22.0
25373,2019,25.0,23.0,23.0
25374,2019,26.0,12.0,22.0
25375,2019,30.0,36.0,25.0
25376,2019,16.0,6.0,22.0
25377,2019,25.0,6.0,23.0
25378,2019,27.0,28.0,25.0
25379,2019,25.0,33.0,23.0
25380,2019,22.0,26.0,21.0
25381,2019,26.0,22.0,19.0
25382,2019,28.0,33.0,20.0
25383,2019,27.0,30.0,18.0
25384,2019,27.0,32.0,19.0
25385,2019,27.0,32.0,6.0
25386,2019,26.0,27.0,20.0
25387,2019,23.0,6.0,18.0
25388,2019,26.0,30.0,19.0
25389,2019,6.0,6.0,18.0
25390,2019,28.0,31.0,20.0
25391,2019,30.0,33.0,19.0
25392,2019,26.0,32.0,20.0
25393,2019,13.0,24.0,19.0
25394,2019,26.0,6.0,6.0
25395,2019,26.0,6.0,6.0
25396,2019,26.0,28.0,19.0
25397,2019,26.0,31.0,19.0
25398,2019,27.0,29.0,18.0
25399,2019,28.0,30.0,19.0
25400,2019,28.0,30.0,19.0
25401,2019,29.0,33.0,20.0
25402,2019,29.0,33.0,20.0
25403,2019,26.0,29.0,19.0
25404,2019,26.0,6.0,18.0
25405,2019,26.0,28.0,20.0
25406,2019,27.0,31.0,19.0
25407,2019,26.0,32.0,19.0
25408,2019,27.0,32.0,19.0
25409,2019,27.0,29.0,19.0
25410,2019,6.0,6.0,6.0
25411,2019,25.0,31.0,20.0
25412,2019,27.0,29.0,19.0
25413,2019,26.0,29.0,18.0
25414,2019,26.0,30.0,18.0
25415,2019,27.0,32.0,19.0
25416,2019,28.0,6.0,6.0
25417,2019,26.0,28.0,18.0
25418,2019,28.0,33.0,19.0
25419,2019,24.0,28.0,18.0
25420,2019,26.0,25.0,6.0
25421,2019,26.0,6.0,15.0
25422,2019,24.0,28.0,18.0
25423,2019,27.0,29.0,19.0
25424,2019,26.0,32.0,19.0
25425,2019,27.0,23.0,19.0
25426,2019,24.0,26.0,17.0
25427,2019,27.0,32.0,19.0
25428,2019,27.0,24.0,19.0
25429,2019,24.0,29.0,18.0
25430,2019,27.0,29.0,19.0
25431,2019,33.0,38.0,23.0
25432,2019,27.0,33.0,19.0
25433,2019,28.0,35.0,25.0
25434,2019,28.0,35.0,25.0
25435,2019,26.0,32.0,23.0
25436,2019,25.0,34.0,22.0
25437,2019,29.0,37.0,14.0
25438,2019,28.0,38.0,24.0
25439,2019,26.0,36.0,24.0
25440,2019,26.0,36.0,22.0
25441,2019,28.0,37.0,25.0
25442,2019,28.0,34.0,23.0
25443,2019,26.0,37.0,22.0
25444,2019,27.0,37.0,24.0
25445,2019,27.0,37.0,21.0
25446,2019,26.0,6.0,6.0
25447,2019,28.0,34.0,24.0
25448,2019,22.0,34.0,25.0
25449,2019,32.0,37.0,25.0
25450,2019,25.0,38.0,23.0
25451,2019,26.0,38.0,23.0
25452,2019,27.0,40.0,23.0
25453,2019,27.0,6.0,6.0
25454,2019,29.0,30.0,25.0
25455,2019,26.0,40.0,25.0
25456,2019,26.0,38.0,24.0
25457,2019,31.0,37.0,23.0
25458,2019,25.0,6.0,26.0
25459,2019,26.0,6.0,6.0
25460,2019,27.0,35.0,23.0
25461,2019,27.0,33.0,22.0
25462,2019,22.0,33.0,23.0
25463,2019,26.0,35.0,22.0
25464,2019,27.0,37.0,23.0
25465,2019,27.0,33.0,22.0
25466,2019,26.0,35.0,23.0
25467,2019,25.0,25.0,23.0
25468,2019,26.0,36.0,23.0
25469,2019,26.0,35.0,22.0
25470,2019,24.0,31.0,22.0
25471,2019,28.0,37.0,23.0
25472,2019,27.0,36.0,22.0
25473,2019,28.0,30.0,6.0
25474,2019,28.0,37.0,25.0
25475,2019,26.0,36.0,22.0
25476,2019,27.0,35.0,24.0
25477,2019,27.0,38.0,22.0
25478,2019,26.0,32.0,22.0
25479,2019,32.0,39.0,24.0
25480,2019,26.0,30.0,22.0
25481,2019,16.0,19.0,23.0
25482,2019,23.0,29.0,21.0
25483,2019,26.0,30.0,22.0
25484,2019,21.0,6.0,22.0
25485,2019,22.0,34.0,24.0
25486,2019,26.0,34.0,23.0
25487,2019,29.0,40.0,26.0
25488,2019,26.0,26.0,6.0
25489,2019,28.0,26.0,24.0
25490,2019,23.0,40.0,22.0
25491,2019,25.0,30.0,24.0
25492,2019,24.0,32.0,23.0
25493,2019,11.0,34.0,23.0
25494,2019,28.0,34.0,24.0
25495,2019,20.0,33.0,25.0
25496,2019,27.0,34.0,23.0
25497,2019,27.0,30.0,23.0
25498,2019,27.0,36.0,24.0
25499,2019,28.0,34.0,24.0
25500,2019,28.0,35.0,23.0
25501,2019,26.0,30.0,24.0
25502,2019,27.0,33.0,25.0
25503,2019,32.0,41.0,23.0
25504,2019,28.0,31.0,24.0
25505,2019,29.0,38.0,8.0
25506,2019,27.0,37.0,22.0
25507,2019,28.0,6.0,24.0
25508,2019,24.0,22.0,27.0
25509,2019,26.0,33.0,22.0
25510,2019,29.0,33.0,24.0
25511,2019,24.0,36.0,24.0
25512,2019,28.0,34.0,23.0
25513,2019,24.0,30.0,23.0
25514,2019,28.0,33.0,24.0
25515,2019,28.0,33.0,23.0
25516,2019,26.0,26.0,24.0
25517,2019,29.0,35.0,24.0
25518,2019,30.0,34.0,24.0
25519,2019,30.0,34.0,24.0
25520,2019,28.0,33.0,23.0
25521,2019,27.0,33.0,24.0
25522,2019,28.0,33.0,23.0
25523,2019,28.0,33.0,23.0
25524,2019,29.0,37.0,24.0
25525,2019,28.0,35.0,23.0
25526,2019,28.0,35.0,23.0
25527,2019,28.0,25.0,23.0
25528,2019,28.0,25.0,23.0
25529,2019,24.0,33.0,23.0
25530,2019,30.0,40.0,24.0
25531,2019,27.0,33.0,24.0
25532,2019,29.0,34.0,22.0
25533,2019,28.0,6.0,14.0
25534,2019,27.0,35.0,22.0
25535,2019,29.0,34.0,25.0
25536,2019,30.0,34.0,25.0
25537,2019,27.0,36.0,24.0
25538,2019,28.0,35.0,25.0
25539,2019,28.0,35.0,24.0
25540,2019,30.0,33.0,24.0
25541,2019,29.0,34.0,23.0
25542,2019,29.0,35.0,24.0
25543,2019,25.0,21.0,23.0
25544,2019,25.0,21.0,23.0
25545,2019,27.0,26.0,22.0
25546,2019,30.0,33.0,25.0
25547,2019,27.0,26.0,25.0
25548,2019,25.0,33.0,23.0
25549,2019,29.0,36.0,24.0
25550,2019,28.0,35.0,25.0
25551,2019,26.0,36.0,25.0
25552,2019,28.0,33.0,22.0
25553,2019,29.0,38.0,24.0
25554,2019,26.0,28.0,23.0
25555,2019,31.0,33.0,25.0
25556,2019,22.0,29.0,24.0
25557,2019,29.0,34.0,23.0
25558,2019,19.0,6.0,6.0
25559,2019,24.0,33.0,21.0
25560,2019,26.0,33.0,23.0
25561,2019,24.0,33.0,23.0
25562,2019,26.0,33.0,24.0
25563,2019,29.0,33.0,23.0
25564,2019,28.0,33.0,25.0
25565,2019,28.0,36.0,24.0
25566,2019,30.0,35.0,25.0
25567,2019,28.0,27.0,22.0
25568,2019,28.0,36.0,24.0
25569,2019,28.0,33.0,24.0
25570,2019,13.0,6.0,6.0
25571,2019,26.0,33.0,23.0
25572,2019,26.0,33.0,23.0
25573,2019,28.0,31.0,23.0
25574,2019,28.0,35.0,23.0
25575,2019,27.0,28.0,23.0
25576,2019,26.0,27.0,23.0
25577,2019,27.0,33.0,23.0
25578,2019,25.0,31.0,22.0
25579,2019,27.0,9.0,25.0
25580,2019,28.0,33.0,24.0
25581,2019,29.0,36.0,24.0
25582,2019,26.0,35.0,23.0
25583,2019,27.0,35.0,24.0
25584,2019,30.0,36.0,24.0
25585,2019,28.0,33.0,24.0
